iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_max,algorithm,dataset,bo_seed,bo_run,ground_truth_best,n_nodes,n_edges,density
38,1.7372902710521347,41441,8.050203805705388,43,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
39,1.7372902710521347,41441,8.050203805705388,44,0.40802687595301684,0.40802687595301684,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
40,1.7372902710521347,41441,8.050203805705388,45,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
41,1.7372902710521347,41441,8.050203805705388,46,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
42,1.7372902710521347,41441,8.050203805705388,47,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
43,1.7372902710521347,41441,8.050203805705388,48,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
44,1.7372902710521347,41441,8.050203805705388,49,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
45,1.7372902710521347,41441,8.050203805705388,50,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
46,1.7372902710521347,41441,8.050203805705388,51,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
47,1.7372902710521347,41441,8.050203805705388,52,0.40802687595301684,0.40802687595301684,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
48,1.7372902710521347,41441,8.050203805705388,53,0.40802687595301684,0.40802687595301684,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
49,1.7372902710521347,41441,8.050203805705388,54,1.2748757466511995,1.2748757466511995,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
50,1.7372902710521347,41441,8.050203805705388,55,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
51,1.7372902710521347,41441,8.050203805705388,56,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
52,1.7372902710521347,41441,8.050203805705388,57,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
53,1.7372902710521347,41441,8.050203805705388,58,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
54,1.7372902710521347,41441,8.050203805705388,59,0.9306395482525964,0.9306395482525964,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
55,1.7372902710521347,41441,8.050203805705388,60,0.7023470614596423,0.7023470614596423,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
56,1.7372902710521347,41441,8.050203805705388,61,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
57,2.1826531748479816,66140,7.604840901909542,62,2.1826531748479816,2.1826531748479816,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
58,2.1826531748479816,66140,7.604840901909542,63,1.5319891656569697,1.5319891656569697,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
59,2.7290594676177373,25576,7.058434609139786,64,2.7290594676177373,2.7290594676177373,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
60,3.615871580704335,45248,6.171622496053189,65,3.615871580704335,3.615871580704335,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
61,3.615871580704335,45248,6.171622496053189,66,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
62,3.615871580704335,45248,6.171622496053189,67,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
63,3.615871580704335,45248,6.171622496053189,68,0.7023470614596423,0.7023470614596423,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
64,3.615871580704335,45248,6.171622496053189,69,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
65,3.615871580704335,45248,6.171622496053189,70,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
66,3.615871580704335,45248,6.171622496053189,71,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
67,3.615871580704335,45248,6.171622496053189,72,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
68,3.615871580704335,45248,6.171622496053189,73,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
69,3.615871580704335,45248,6.171622496053189,74,0.9306395482525964,0.9306395482525964,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
70,3.615871580704335,45248,6.171622496053189,75,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
71,3.615871580704335,45248,6.171622496053189,76,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
72,3.615871580704335,45248,6.171622496053189,77,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
73,3.615871580704335,45248,6.171622496053189,78,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
74,3.615871580704335,45248,6.171622496053189,79,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
75,3.615871580704335,45248,6.171622496053189,80,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
76,3.615871580704335,45248,6.171622496053189,81,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
77,3.615871580704335,45248,6.171622496053189,82,1.4114883274836614,1.4114883274836614,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
78,3.615871580704335,45248,6.171622496053189,83,1.639780839853476,1.639780839853476,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
79,3.615871580704335,45248,6.171622496053189,84,0.7023470614596423,0.7023470614596423,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
80,3.615871580704335,45248,6.171622496053189,85,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
81,3.615871580704335,45248,6.171622496053189,86,0.7023470614596423,0.7023470614596423,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
82,3.615871580704335,45248,6.171622496053189,87,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
83,3.615871580704335,45248,6.171622496053189,88,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
84,3.615871580704335,45248,6.171622496053189,89,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
85,3.615871580704335,45248,6.171622496053189,90,0.40802687595301684,0.40802687595301684,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
86,3.615871580704335,45248,6.171622496053189,91,0.9306395482525964,0.9306395482525964,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
87,3.615871580704335,45248,6.171622496053189,92,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
88,3.615871580704335,45248,6.171622496053189,93,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
89,3.615871580704335,45248,6.171622496053189,94,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
90,3.615871580704335,45248,6.171622496053189,95,1.7372902710521347,1.7372902710521347,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
91,3.615871580704335,45248,6.171622496053189,96,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
92,3.615871580704335,45248,6.171622496053189,97,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
93,3.615871580704335,45248,6.171622496053189,98,1.5319891656569697,1.5319891656569697,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
94,3.615871580704335,45248,6.171622496053189,99,1.9081990763687193,1.9081990763687193,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
95,3.615871580704335,45248,6.171622496053189,100,0.7023470614596423,0.7023470614596423,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
96,3.615871580704335,45248,6.171622496053189,101,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
97,3.615871580704335,45248,6.171622496053189,102,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
98,3.615871580704335,45248,6.171622496053189,103,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
99,3.615871580704335,45248,6.171622496053189,104,-0.7159349590514417,-0.7159349590514417,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
100,3.615871580704335,45248,6.171622496053189,105,1.2748757466511995,1.2748757466511995,random_search,youtube,100,1,9.787494076757524,1134890,2987624,4.639256625391026e-06
1,1.9840170674827797,113904,7.803477009274744,6,1.9840170674827797,1.9840170674827797,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
2,1.9840170674827797,113904,7.803477009274744,7,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
3,1.9840170674827797,113904,7.803477009274744,8,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
4,1.9840170674827797,113904,7.803477009274744,9,0.9306395482525964,0.9306395482525964,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
5,1.9840170674827797,113904,7.803477009274744,10,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
6,1.9840170674827797,113904,7.803477009274744,11,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
7,1.9840170674827797,113904,7.803477009274744,12,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
8,1.9840170674827797,113904,7.803477009274744,13,1.1171680993489392,1.1171680993489392,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
9,1.9840170674827797,113904,7.803477009274744,14,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
10,1.9840170674827797,113904,7.803477009274744,15,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
11,1.9840170674827797,113904,7.803477009274744,16,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
12,1.9840170674827797,113904,7.803477009274744,17,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
13,1.9840170674827797,113904,7.803477009274744,18,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
14,1.9840170674827797,113904,7.803477009274744,19,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
15,1.9840170674827797,113904,7.803477009274744,20,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
16,1.9840170674827797,113904,7.803477009274744,21,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
17,1.9840170674827797,113904,7.803477009274744,22,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
18,1.9840170674827797,113904,7.803477009274744,23,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
19,1.9840170674827797,113904,7.803477009274744,24,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
20,1.9840170674827797,113904,7.803477009274744,25,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
21,1.9840170674827797,113904,7.803477009274744,26,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
22,1.9840170674827797,113904,7.803477009274744,27,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
23,1.9840170674827797,113904,7.803477009274744,28,0.40802687595301684,0.40802687595301684,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
24,1.9840170674827797,113904,7.803477009274744,29,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
25,1.9840170674827797,113904,7.803477009274744,30,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
26,1.9840170674827797,113904,7.803477009274744,31,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
27,1.9840170674827797,113904,7.803477009274744,32,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
28,1.9840170674827797,113904,7.803477009274744,33,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
29,1.9840170674827797,113904,7.803477009274744,34,0.7023470614596423,0.7023470614596423,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
30,1.9840170674827797,113904,7.803477009274744,35,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
31,1.9840170674827797,113904,7.803477009274744,36,1.1171680993489392,1.1171680993489392,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
32,1.9840170674827797,113904,7.803477009274744,37,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
33,1.9840170674827797,113904,7.803477009274744,38,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
34,1.9840170674827797,113904,7.803477009274744,39,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
35,1.9840170674827797,113904,7.803477009274744,40,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
36,1.9840170674827797,113904,7.803477009274744,41,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
37,1.9840170674827797,113904,7.803477009274744,42,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
38,1.9840170674827797,113904,7.803477009274744,43,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
39,1.9840170674827797,113904,7.803477009274744,44,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
40,1.9840170674827797,113904,7.803477009274744,45,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
41,2.120629657449836,99174,7.666864419307688,46,2.120629657449836,2.120629657449836,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
42,2.120629657449836,99174,7.666864419307688,47,0.7023470614596423,0.7023470614596423,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
43,2.120629657449836,99174,7.666864419307688,48,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
44,2.120629657449836,99174,7.666864419307688,49,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
45,2.120629657449836,99174,7.666864419307688,50,2.120629657449836,2.120629657449836,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
46,2.120629657449836,99174,7.666864419307688,51,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
47,2.120629657449836,99174,7.666864419307688,52,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
48,2.120629657449836,99174,7.666864419307688,53,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
49,2.120629657449836,99174,7.666864419307688,54,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
50,2.120629657449836,99174,7.666864419307688,55,1.1171680993489392,1.1171680993489392,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
51,2.120629657449836,99174,7.666864419307688,56,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
52,2.120629657449836,99174,7.666864419307688,57,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
53,2.120629657449836,99174,7.666864419307688,58,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
54,2.120629657449836,99174,7.666864419307688,59,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
55,2.120629657449836,99174,7.666864419307688,60,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
56,2.120629657449836,99174,7.666864419307688,61,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
57,2.120629657449836,99174,7.666864419307688,62,1.5319891656569697,1.5319891656569697,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
58,2.120629657449836,99174,7.666864419307688,63,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
59,2.120629657449836,99174,7.666864419307688,64,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
60,2.120629657449836,99174,7.666864419307688,65,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
61,2.120629657449836,99174,7.666864419307688,66,1.9081990763687193,1.9081990763687193,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
62,2.120629657449836,99174,7.666864419307688,67,-0.0067940766801022085,-0.0067940766801022085,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
63,2.120629657449836,99174,7.666864419307688,68,0.9306395482525964,0.9306395482525964,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
64,2.120629657449836,99174,7.666864419307688,69,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
65,2.120629657449836,99174,7.666864419307688,70,1.5319891656569697,1.5319891656569697,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
66,2.120629657449836,99174,7.666864419307688,71,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
67,2.120629657449836,99174,7.666864419307688,72,-0.7159349590514417,-0.7159349590514417,random_search,youtube,110,2,9.787494076757524,1134890,2987624,4.639256625391026e-06
