iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_max,algorithm,dataset,bo_seed,bo_run,ground_truth_best,n_nodes,n_edges,density
19,1.2314257621765137,761751,0.29876577854156494,24,-0.8272382616996765,-0.8272382616996765,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
20,1.2314257621765137,761751,0.29876577854156494,25,0.5099852085113525,0.5099852085113525,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
21,1.2314257621765137,761751,0.29876577854156494,26,0.887681245803833,0.887681245803833,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
22,1.2314257621765137,761751,0.29876577854156494,27,0.4420567750930786,0.4420567750930786,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
23,1.2314257621765137,761751,0.29876577854156494,28,-1.1059547662734985,-1.1059547662734985,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
24,1.2314257621765137,761751,0.29876577854156494,29,-0.3678497076034546,-0.3678497076034546,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
25,1.2314257621765137,761751,0.29876577854156494,30,-4.0851731300354,-4.0851731300354,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
26,1.2314257621765137,761751,0.29876577854156494,31,-0.16581673920154572,-0.16581673920154572,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
27,1.2314257621765137,761751,0.29876577854156494,32,1.045473337173462,1.045473337173462,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
28,1.2314257621765137,761751,0.29876577854156494,33,-0.8536421656608582,-0.8536421656608582,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
29,1.2314257621765137,761751,0.29876577854156494,34,0.2523663341999054,0.2523663341999054,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
30,1.2314257621765137,761751,0.29876577854156494,35,-0.047858938574790955,-0.047858938574790955,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
31,1.2314257621765137,761751,0.29876577854156494,36,-0.624071478843689,-0.624071478843689,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
32,1.2314257621765137,761751,0.29876577854156494,37,0.6806122660636902,0.6806122660636902,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
33,1.2314257621765137,761751,0.29876577854156494,38,-0.8313839435577393,-0.8313839435577393,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
34,1.2314257621765137,761751,0.29876577854156494,39,0.9260187149047852,0.9260187149047852,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
35,1.2314257621765137,761751,0.29876577854156494,40,0.9989657998085022,0.9989657998085022,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
36,1.2314257621765137,761751,0.29876577854156494,41,0.8177348375320435,0.8177348375320435,random_search,500hpa,100,1,1.5301915407180786,1038240,2075040,3.85000199847432e-06
