iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_max,algorithm,dataset,bo_seed,bo_run,ground_truth_best,n_nodes,n_edges,density
7,2.0865519046783447,4826,1.0779134262759267,57,-0.7565654859898886,-0.7565654859898886,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
8,2.0865519046783447,4826,1.0779134262759267,58,0.9353066653084888,0.9353066653084888,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
9,2.0865519046783447,4826,1.0779134262759267,59,-0.16090802221337483,-0.16090802221337483,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
10,2.0865519046783447,4826,1.0779134262759267,60,1.019526251217563,1.019526251217563,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
11,2.0865519046783447,4826,1.0779134262759267,61,0.9935886675208578,0.9935886675208578,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
12,2.0865519046783447,4826,1.0779134262759267,62,1.1316930016040607,1.1316930016040607,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
13,2.0865519046783447,4826,1.0779134262759267,63,0.916889562840503,0.916889562840503,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
14,2.0865519046783447,4826,1.0779134262759267,64,-0.2912048492458325,-0.2912048492458325,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
15,2.0865519046783447,4826,1.0779134262759267,65,-0.5828557973406485,-0.5828557973406485,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
16,2.0865519046783447,4826,1.0779134262759267,66,-0.15286166563106499,-0.15286166563106499,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
17,2.0865519046783447,4826,1.0779134262759267,67,-0.13309967368615913,-0.13309967368615913,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
18,2.0865519046783447,4826,1.0779134262759267,68,-0.4250107452658678,-0.4250107452658678,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
19,2.0865519046783447,4826,1.0779134262759267,69,-0.8168321392541372,-0.8168321392541372,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
20,2.0865519046783447,4826,1.0779134262759267,70,1.1152738093369499,1.1152738093369499,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
21,2.0865519046783447,4826,1.0779134262759267,71,0.04433512304991073,0.04433512304991073,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
22,2.0865519046783447,4826,1.0779134262759267,72,0.27775098152956096,0.27775098152956096,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
23,2.0865519046783447,4826,1.0779134262759267,73,0.7225156758785078,0.7225156758785078,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
24,2.0865519046783447,4826,1.0779134262759267,74,-0.33087964913862516,-0.33087964913862516,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
25,2.0865519046783447,4826,1.0779134262759267,75,-1.249554640557904,-1.249554640557904,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
26,2.0865519046783447,4826,1.0779134262759267,76,0.74553967122557,0.74553967122557,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
27,2.0865519046783447,4826,1.0779134262759267,77,0.0679078684362621,0.0679078684362621,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
28,2.0865519046783447,4826,1.0779134262759267,78,-0.3731102123614864,-0.3731102123614864,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
29,2.0865519046783447,4826,1.0779134262759267,79,0.052180680881333714,0.052180680881333714,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
30,2.0865519046783447,4826,1.0779134262759267,80,-0.7023612127751784,-0.7023612127751784,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
31,2.0865519046783447,4826,1.0779134262759267,81,1.1004542424663755,1.1004542424663755,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
32,2.0865519046783447,4826,1.0779134262759267,82,0.05884265235390848,0.05884265235390848,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
33,2.0865519046783447,4826,1.0779134262759267,83,-1.3651548761733696,-1.3651548761733696,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
34,2.0865519046783447,4826,1.0779134262759267,84,-0.10989224995388362,-0.10989224995388362,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
35,2.0865519046783447,4826,1.0779134262759267,85,-0.2660040470756628,-0.2660040470756628,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
36,2.0865519046783447,4826,1.0779134262759267,86,-0.9424891447916733,-0.9424891447916733,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
37,2.0865519046783447,4826,1.0779134262759267,87,-0.2629022981827256,-0.2629022981827256,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
38,2.0865519046783447,4826,1.0779134262759267,88,-1.1114177467582844,-1.1114177467582844,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
39,2.0865519046783447,4826,1.0779134262759267,89,1.1911433454770908,1.1911433454770908,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
40,2.0865519046783447,4826,1.0779134262759267,90,1.557930911308179,1.557930911308179,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
41,2.0865519046783447,4826,1.0779134262759267,91,1.1734783861429183,1.1734783861429183,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
42,2.0865519046783447,4826,1.0779134262759267,92,-0.9444365079279171,-0.9444365079279171,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
43,2.0865519046783447,4826,1.0779134262759267,93,-1.1724198954478127,-1.1724198954478127,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
44,2.0865519046783447,4826,1.0779134262759267,94,-1.138951586279573,-1.138951586279573,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
45,2.0865519046783447,4826,1.0779134262759267,95,-0.9172096871200784,-0.9172096871200784,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
46,2.3103895461904096,8172,0.8540757847638618,96,2.3103895461904096,2.3103895461904096,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
47,2.3103895461904096,8172,0.8540757847638618,97,1.5466988527654406,1.5466988527654406,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
48,2.3103895461904096,8172,0.8540757847638618,98,0.5156005108082115,0.5156005108082115,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
49,2.3103895461904096,8172,0.8540757847638618,99,0.1670589890446173,0.1670589890446173,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
50,2.3103895461904096,8172,0.8540757847638618,100,1.6833230221951967,1.6833230221951967,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
51,2.3103895461904096,8172,0.8540757847638618,101,-0.5289648125597368,-0.5289648125597368,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
52,2.3103895461904096,8172,0.8540757847638618,102,-0.8608415590743972,-0.8608415590743972,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
53,2.3103895461904096,8172,0.8540757847638618,103,-0.2034717470087753,-0.2034717470087753,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
54,2.3103895461904096,8172,0.8540757847638618,104,-0.45675985041388306,-0.45675985041388306,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
55,2.3103895461904096,8172,0.8540757847638618,105,-1.2265049400118024,-1.2265049400118024,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
56,2.3103895461904096,8172,0.8540757847638618,106,1.467078491028033,1.467078491028033,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
57,2.3103895461904096,8172,0.8540757847638618,107,-0.06256482172644033,-0.06256482172644033,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
58,2.3103895461904096,8172,0.8540757847638618,108,1.2896685149954028,1.2896685149954028,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
59,2.3103895461904096,8172,0.8540757847638618,109,0.28143421980044014,0.28143421980044014,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
60,2.3103895461904096,8172,0.8540757847638618,110,1.5426442644827727,1.5426442644827727,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
61,2.3103895461904096,8172,0.8540757847638618,111,-0.24675816219097738,-0.24675816219097738,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
62,2.3103895461904096,8172,0.8540757847638618,112,-0.13400462822823134,-0.13400462822823134,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
63,2.3103895461904096,8172,0.8540757847638618,113,-0.7479569221807866,-0.7479569221807866,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
64,2.3103895461904096,8172,0.8540757847638618,114,-1.1843937879551933,-1.1843937879551933,random_search,500hpa_wide,110,2,3.1644653309542714,10512,20880,0.0003779112195325369
