iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_max,algorithm,dataset,bo_seed,bo_run,ground_truth_best,n_nodes,n_edges,density
1,2.745374917984009,6957,0.4190904129702626,1010,0.39797491535196416,2.1215227705133826,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
2,2.745374917984009,6957,0.4190904129702626,1020,0.44578905324793394,1.7583066899824373,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
3,2.745374917984009,6957,0.4190904129702626,1030,-0.36886495773743383,0.9646239107144036,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
4,2.745374917984009,6957,0.4190904129702626,1040,0.3114626422931077,1.974160354115932,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
5,2.745374917984009,6957,0.4190904129702626,1050,0.31663616254271626,1.675772216216531,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
6,2.745374917984009,6957,0.4190904129702626,1060,0.5980286135516802,2.4517018045740224,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
7,2.745374917984009,6957,0.4190904129702626,1070,-0.24186677552009256,1.713828165702023,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
8,2.745374917984009,6957,0.4190904129702626,1080,-0.6866339500268985,0.18409720231668886,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
9,2.745374917984009,6957,0.4190904129702626,1090,0.014427440490970106,1.9609042352184565,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
10,2.745374917984009,6957,0.4190904129702626,1100,0.11920790593736807,1.6949548474439153,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
11,2.745374917984009,6957,0.4190904129702626,1110,0.4533980244888907,2.1641546717454307,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
12,2.745374917984009,6957,0.4190904129702626,1120,0.164275235740124,2.070860763141012,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
13,2.745374917984009,6957,0.4190904129702626,1130,-0.1682532121996357,1.7081862305890614,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
14,3.1644653309542714,4426,0.0,1140,0.2982320342893855,3.1644653309542714,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
15,3.1644653309542714,4426,0.0,1150,-0.5921357801480557,1.4000773439843226,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
16,3.1644653309542714,4426,0.0,1160,0.0510116956766611,1.8302627883924658,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
17,3.1644653309542714,4426,0.0,1170,-0.07808736348284778,2.2323380517673774,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
18,3.1644653309542714,4426,0.0,1180,-0.19308857895284204,1.43367662705597,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
19,3.1644653309542714,4426,0.0,1190,-0.2133330874071727,1.4001710424158444,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
20,3.1644653309542714,4426,0.0,1200,-0.06513869777808896,2.1665941738679297,random_search,500hpa_wide,100,1,3.1644653309542714,10512,20880,0.0003779112195325369
