seed,model,wpn,lml,mse_obs,rmse_obs,nlpd_obs,learned_noise_var,n_train,n_test
108,Diffusion,,29.17696653927959,0.07259044910389992,0.26942614777318835,0.7840807566843616,0.009623185444255009,90,810
108,GRF(wpn=2),2.0,8.863700132121124,0.04947101041914575,0.2224207958333612,-0.04738783022747869,0.00913090028642182,90,810
108,GRF-ablation(wpn=2),2.0,-9.052732727819063,0.050326225413348316,0.2243350739704969,0.15764800320085448,0.00932769526683635,90,810
108,GRF(wpn=4),4.0,16.400101649741842,0.05263788214809062,0.22942947096676708,0.07646461471147481,0.007330859620431978,90,810
108,GRF-ablation(wpn=4),4.0,-6.534147816382628,0.04875320454618869,0.22080127840705246,0.0754358666825659,0.009350550826159668,90,810
108,GRF(wpn=8),8.0,10.483530911263102,0.04789756661495868,0.218855127001765,-0.06430631957701825,0.007636983027790925,90,810
108,GRF-ablation(wpn=8),8.0,0.8096343593499142,0.04874053047211522,0.22077257635882955,0.0038481171265173928,0.009350046308499992,90,810
108,GRF(wpn=16),16.0,14.839208111137893,0.051350427517287904,0.22660632717840848,-0.007451374805483979,0.008174745715848293,90,810
108,GRF-ablation(wpn=16),16.0,8.452335226888223,0.05044004608954702,0.22458861522692333,-0.03874003406752249,0.00933818748192377,90,810
108,GRF(wpn=32),32.0,15.602423668788035,0.05046309322957111,0.22463991904728578,-0.0028367758168194143,0.00665834041473925,90,810
108,GRF-ablation(wpn=32),32.0,14.871544401290478,0.056125080010687625,0.23690732367465472,0.0024740897885797623,0.009040810031657938,90,810
108,GRF(wpn=64),64.0,20.610120656429743,0.05171626740444093,0.2274121091860346,0.03893186464178581,0.005412509178952769,90,810
108,GRF-ablation(wpn=64),64.0,20.399831134273853,0.059480864957242814,0.24388699218540297,0.06283392253155565,0.009292842966456489,90,810
108,GRF(wpn=128),128.0,19.696787501857898,0.05377279816086728,0.23188962495305235,0.0779743110587532,0.005973800654855613,90,810
108,GRF-ablation(wpn=128),128.0,23.611236288085365,0.06335685596827055,0.2517078782403732,0.18513836791983093,0.00929843832612224,90,810
108,GRF(wpn=256),256.0,22.235589541528284,0.053068500119832974,0.2303660133783475,0.07880552558649394,0.0052134932400546025,90,810
108,GRF-ablation(wpn=256),256.0,26.301789953472905,0.06165234455520577,0.24829890163914492,0.19840412313464656,0.009261662861318087,90,810
108,GRF(wpn=512),512.0,24.892433955716882,0.05584362037928495,0.23631254807835522,0.10834877708161687,0.005032810633242991,90,810
108,GRF-ablation(wpn=512),512.0,26.51742683466071,0.06734477202044775,0.25950871280257193,0.3758637346183858,0.009214299378656598,90,810
108,GRF(wpn=1024),1024.0,25.85414430389109,0.053667273960132,0.23166198212078737,0.1067128031253329,0.004744813987385687,90,810
108,GRF-ablation(wpn=1024),1024.0,18.422708408899723,0.06304924107274773,0.2510960793655443,0.06566522337856354,0.00924652224108158,90,810
108,GRF(wpn=2048),2048.0,26.027640936234747,0.05714682249816548,0.2390540158586872,0.17731450612205146,0.0049429819209999455,90,810
108,GRF-ablation(wpn=2048),2048.0,25.20065467556921,0.06915731030108777,0.26297777529876504,0.3441515713728134,0.009158060551951822,90,810
108,GRF(wpn=4096),4096.0,25.17551761216123,0.06094261841138604,0.24686558774237052,0.28197956163918353,0.005105604390849097,90,810
108,GRF-ablation(wpn=4096),4096.0,26.76084189599544,0.068606441649094,0.26192831395077165,0.4452556371884003,0.009140070067869419,90,810
108,GRF(wpn=8192),8192.0,29.753091943112707,0.06217051691045062,0.24934016305130352,0.3818133505741989,0.0045911615339302965,90,810
108,GRF-ablation(wpn=8192),8192.0,25.284062505528013,0.06219160428863621,0.24938244583096905,0.18263281961209318,0.00911346961081406,90,810
