seed,model,walks_per_node,lml,rmse,nlpd,beta,sigma_f,variance
1112,GRF,1,-354.73463267622293,16.793993169324654,104.69862683412482,2.1405162001393195e-06,0.9487341579189934,0.09990629595802818
1112,GRF,2,-354.8939844555146,16.64788945276486,103.63452524776793,1.184707942556845,0.4282021889362407,0.7306977512823338
1112,GRF,4,-354.93105712457077,16.820467261422746,105.43239837281375,2.1952496965422643,0.1494188998847975,0.8485362920136016
1112,GRF,8,-354.1930927703621,16.70267622769119,104.51170366173022,0.14871470049299015,1.0146308427088855,0.10011400433774795
1112,GRF,16,-351.40543527805323,16.474074435186772,102.58839029390153,0.4476866753267543,1.1528663582872227,0.09944749494626197
1112,GRF,32,-349.290419075075,16.325459068151325,103.85264773501615,0.7040699130922752,1.2467769629543628,0.10113814948142555
1112,GRF,64,-350.56503527830813,16.383201932730305,103.28984220785404,0.6134543608540975,1.2136297059327947,0.10064440300110912
1112,GRF,128,-345.8082853246215,16.047131043678917,104.24860847421245,1.1180921175204768,1.3899139101216642,0.103398694315852
1112,GRF,256,-348.3413466663374,15.962599150756049,102.18591841282137,0.9741189170134125,1.3474810935686008,0.10144169353202055
1112,GRF,512,-346.58779591961303,16.116192496126747,102.94271549514478,1.1174202710261352,1.3747871191812377,0.1136744694346152
1112,GRF,1024,-343.06320572927154,15.84291168718685,100.0272919904807,1.8391136893439635,1.5446400604264292,0.10698702621306046
1112,GRF,2048,-345.95689858185875,15.767451174384671,101.73654020344928,1.3681178338823736,1.4402999254152435,0.12244627960833321
1112,GRF,4096,-344.5236923979114,14.967857948727858,96.64507105021724,2.0848066482945584,1.5410577149569047,0.12745622987170493
1112,GRF,8192,-342.46722951782283,15.003323907137887,96.54007261059857,2.104154192371475,1.5464005376383485,0.10830236915021274
