n_nodes,n_edges,seed,sparse_rw_time,dense_rw_time,sparse_size_mb,dense_size_mb,sparse_dense_equiv_mb,compression_ratio,time_speedup,sparse_file_size_mb,dense_file_size_mb,sparse_total_nnz,sparse_avg_nnz_per_matrix,graph_sparsity,step_matrix_sparsity,run_dense,is_feasible,has_dense_data
512,512,45,0.3758199214935303,1.647409200668335,0.0703125,6.0,6.0,85.33333333333333,4.383506851157423,0.059326171875,6.000280380249023,4608,1536.0,0.00390625,0.005859375,True,True,True
512,512,46,0.3518362045288086,1.6752533912658691,0.0703125,6.0,6.0,85.33333333333333,4.761458228863705,0.059326171875,6.000280380249023,4608,1536.0,0.00390625,0.005859375,True,True,True
1024,1024,42,0.5940260887145996,4.3743932247161865,0.140625,24.0,24.0,170.66666666666666,7.363974929420765,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,43,0.5170309543609619,4.335360050201416,0.140625,24.0,24.0,170.66666666666666,8.385107339578573,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,44,0.5293304920196533,4.23084568977356,0.140625,24.0,24.0,170.66666666666666,7.992824433050938,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,45,0.6250975131988525,4.2499730587005615,0.140625,24.0,24.0,170.66666666666666,6.798896122545577,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,46,0.5396456718444824,4.21332311630249,0.140625,24.0,24.0,170.66666666666666,7.807573258026065,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
2048,2048,42,1.007040023803711,10.676722526550293,0.28125,96.0,96.0,341.3333333333333,10.602083605597949,0.23513317108154297,96.00028038024902,18432,6144.0,0.0009765625,0.00146484375,True,True,True
2048,2048,43,0.9553406238555908,10.61741852760315,0.28125,96.0,96.0,341.3333333333333,11.1137517472596,0.23513317108154297,96.00028038024902,18432,6144.0,0.0009765625,0.00146484375,True,True,True
2048,2048,44,0.939965009689331,10.79361867904663,0.28125,96.0,96.0,341.3333333333333,11.48300050298047,0.23513317108154297,96.00028038024902,18432,6144.0,0.0009765625,0.00146484375,True,True,True
2048,2048,45,0.936877965927124,10.598592281341553,0.2812347412109375,96.0,96.0,341.3518528566003,11.312671091430039,0.2351217269897461,96.00028038024902,18431,6143.666666666667,0.0009765625,0.0014647642771402996,True,True,True
2048,2048,46,0.9288971424102783,10.62276816368103,0.2812347412109375,96.0,96.0,341.3518528566003,11.435892822446784,0.2351217269897461,96.00028038024902,18431,6143.666666666667,0.0009765625,0.0014647642771402996,True,True,True
4096,4096,42,1.7965941429138184,33.34490513801575,0.5625,384.0,384.0,682.6666666666666,18.560065593854763,0.4695253372192383,384.000280380249,36864,12288.0,0.00048828125,0.000732421875,True,True,True
4096,4096,43,1.8128156661987305,33.48816990852356,0.5625,384.0,384.0,682.6666666666666,18.473014401262578,0.4695253372192383,384.000280380249,36864,12288.0,0.00048828125,0.000732421875,True,True,True
4096,4096,44,1.8113486766815186,33.380038261413574,0.5624847412109375,384.0,384.0,682.6851856875458,18.428278713608844,0.4695138931274414,384.000280380249,36863,12287.666666666666,0.00048828125,0.0007324020067850748,True,True,True
4096,4096,45,1.781423568725586,33.58755016326904,0.562469482421875,384.0,384.0,682.7037057132006,18.854331307234958,0.46950244903564453,384.000280380249,36862,12287.333333333334,0.00048828125,0.0007323821385701498,True,True,True
4096,4096,46,1.7867510318756104,33.434711933135986,0.562469482421875,384.0,384.0,682.7037057132006,18.71257457623432,0.46950244903564453,384.000280380249,36862,12287.333333333334,0.00048828125,0.0007323821385701498,True,True,True
8192,8192,42,3.5332438945770264,101.97517728805542,1.1249847412109375,1536.0,1536.0,1365.3518521030287,28.861629802734896,0.9382724761962891,1536.000280380249,73727,24575.666666666668,0.000244140625,0.00036620597044626874,True,True,True
8192,8192,43,3.4882802963256836,105.42501878738403,1.1249847412109375,1536.0,1536.0,1365.3518521030287,30.222634029275557,0.9382724761962891,1536.000280380249,73727,24575.666666666668,0.000244140625,0.00036620597044626874,True,True,True
8192,8192,44,3.522259473800659,101.62211084365845,1.1249542236328125,1536.0,1536.0,1365.3888911495421,28.851398257154553,0.9382495880126953,1536.000280380249,73725,24575.0,0.000244140625,0.00036619603633880615,True,True,True
8192,8192,45,3.5175082683563232,101.72290015220642,1.1249542236328125,1536.0,1536.0,1365.3888911495421,28.919022328194824,0.9382495880126953,1536.000280380249,73725,24575.0,0.000244140625,0.00036619603633880615,True,True,True
8192,8192,46,3.496276617050171,102.60682320594788,1.1249542236328125,1536.0,1536.0,1365.3888911495421,29.347455720628265,0.9382495880126953,1536.000280380249,73725,24575.0,0.000244140625,0.00036619603633880615,True,True,True
16384,16384,42,6.871819496154785,364.0212519168854,2.24993896484375,6144.0,6144.0,2730.740742750183,52.97305206002255,1.875767707824707,6144.000284194946,147452,49150.666666666664,0.0001220703125,0.0001831005016962687,True,True,True
16384,16384,43,6.915645122528076,363.3972399234772,2.249969482421875,6144.0,6144.0,2730.7037042060574,52.54712083760511,1.8757905960083008,6144.000284194946,147454,49151.333333333336,0.0001220703125,0.00018310298522313437,True,True,True
16384,16384,44,6.866403818130493,365.0467646121979,2.2499542236328125,6144.0,6144.0,2730.722223352526,53.1641852534663,1.875779151916504,6144.000284194946,147453,49151.0,0.0001220703125,0.00018310174345970154,True,True,True
16384,16384,45,6.952215909957886,365.40860247612,2.24993896484375,6144.0,6144.0,2730.740742750183,52.56001931020775,1.875767707824707,6144.000284194946,147452,49150.666666666664,0.0001220703125,0.0001831005016962687,True,True,True
16384,16384,46,6.944198846817017,365.2244141101837,2.24993896484375,6144.0,6144.0,2730.740742750183,52.594175680552425,1.875767707824707,6144.000284194946,147452,49150.666666666664,0.0001220703125,0.0001831005016962687,True,True,True
