seed,model,wpn,lml,mse_obs,rmse_obs,nlpd_obs,learned_noise_var,n_train,n_test
109,Diffusion,,35.28423613762271,0.060692747494721644,0.24635898094999834,0.6023021381527736,0.00912377802219981,90,810
109,GRF(wpn=2),2.0,19.74777868374133,0.054281200744771683,0.23298326279965195,0.08811246657421991,0.009303255729883268,90,810
109,GRF-ablation(wpn=2),2.0,-8.504297841384997,0.05335728279254152,0.23099195395628289,0.18151336499417986,0.009372912354101587,90,810
109,GRF(wpn=4),4.0,20.738686952317863,0.05175989811572715,0.22750801769548068,0.042137628608120925,0.009307887556051888,90,810
109,GRF-ablation(wpn=4),4.0,23.237442883473094,0.04990594875416689,0.2233963937805776,-0.03473244861663663,0.009345641177693507,90,810
109,GRF(wpn=8),8.0,25.966707767717764,0.051425947337737025,0.22677289815526241,0.07122272765472724,0.00838896664059183,90,810
109,GRF-ablation(wpn=8),8.0,6.98430692906345,0.052405094417034594,0.2289215901068193,-0.00860905857152241,0.009319016035534129,90,810
109,GRF(wpn=16),16.0,22.057216725024432,0.05065314976822916,0.22506254634707473,0.06813732998678794,0.006766986236148144,90,810
109,GRF-ablation(wpn=16),16.0,22.699783154812167,0.04878058033179572,0.22086326161631256,-0.05948227873406149,0.00926305661770305,90,810
109,GRF(wpn=32),32.0,24.269494091101834,0.051906196150619435,0.2278293136332975,0.055780159739213096,0.005971951284748972,90,810
109,GRF-ablation(wpn=32),32.0,19.765490275643444,0.04863027095557811,0.22052272208454646,-0.07498507306185792,0.009292299319793947,90,810
109,GRF(wpn=64),64.0,25.319384276010936,0.05059103918408579,0.22492451885929599,0.0467240035339862,0.005876251646571993,90,810
109,GRF-ablation(wpn=64),64.0,29.933317769816313,0.052233050883736615,0.22854551162457035,0.040286943461661576,0.009210827864038783,90,810
109,GRF(wpn=128),128.0,27.752461731806108,0.054276032417559066,0.23297217090794142,0.14631253334431712,0.005540944259476811,90,810
109,GRF-ablation(wpn=128),128.0,29.233698628793036,0.056136302659063116,0.23693100822615668,0.12738378472926426,0.00907406154367435,90,810
109,GRF(wpn=256),256.0,25.049056678482756,0.0540180141129641,0.23241775774016085,0.1738014125483007,0.0057213477056161826,90,810
109,GRF-ablation(wpn=256),256.0,32.256932410094294,0.054105783366488934,0.23260649897732638,0.15935813413689492,0.00926958042061905,90,810
109,GRF(wpn=512),512.0,28.855063123919024,0.05092180472701678,0.22565860215603742,0.040328990262276466,0.004920092085178303,90,810
109,GRF-ablation(wpn=512),512.0,31.561146700984892,0.05666183942385132,0.23803747483085794,0.17162543401465016,0.009229201264779455,90,810
109,GRF(wpn=1024),1024.0,28.801895029419498,0.051083970483425736,0.22601763312499698,0.06315987718192421,0.005553496765849691,90,810
109,GRF-ablation(wpn=1024),1024.0,32.777914692560955,0.056918273184505076,0.23857550835009253,0.27315608361078225,0.009176663556373978,90,810
109,GRF(wpn=2048),2048.0,27.908190908369903,0.05330416247193588,0.23087694226998043,0.14255967448077672,0.005277898772385762,90,810
109,GRF-ablation(wpn=2048),2048.0,32.41248669564621,0.057027831247359086,0.23880500674684166,0.2682100507852216,0.00920566095445833,90,810
109,GRF(wpn=4096),4096.0,31.01539942670088,0.054450709182152876,0.23334675738512606,0.21775251494749867,0.0047834583043688435,90,810
109,GRF-ablation(wpn=4096),4096.0,16.89742926497408,0.04975777388333644,0.22306450610380943,-0.06897588192491204,0.009245818651261202,90,810
109,GRF(wpn=8192),8192.0,33.71067406164465,0.05506795149372959,0.23466561634319075,0.31919704790726805,0.004406281415172982,90,810
109,GRF-ablation(wpn=8192),8192.0,14.155202516457393,0.04931523298573394,0.22207033342104465,-0.05655313771112471,0.009309584319548347,90,810
