seed,model,wpn,lml,mse_obs,rmse_obs,nlpd_obs,learned_noise_var,n_train,n_test
103,GRF-ablation(wpn=8),8.0,1.2870289798539574,0.0532013916871834,0.2306542687382642,0.0005845441946579,0.0093538497400465,90,810
103,GRF(wpn=16),16.0,10.683489957847485,0.0537356273231827,0.2318094634029912,0.022894886299119,0.0092054576315786,90,810
103,GRF-ablation(wpn=16),16.0,8.993711617261312,0.0534539060299594,0.2312010078480616,-0.0085430109905034,0.0093047695949938,90,810
103,GRF(wpn=32),32.0,12.51929090167178,0.0540471642773126,0.232480459990324,0.0352373970051013,0.007169891616551,90,810
103,GRF-ablation(wpn=32),32.0,12.139837455203818,0.0543367756834879,0.2331025003801717,-0.0200482044253782,0.0092998491787772,90,810
103,GRF(wpn=64),64.0,13.642633326311994,0.0549757610409272,0.2344691046618449,0.0410956470727592,0.0067447594770732,90,810
103,GRF-ablation(wpn=64),64.0,17.493857576881766,0.0630825535884686,0.2511624048070663,0.1196999519896693,0.009335091560674,90,810
103,GRF(wpn=128),128.0,15.071814780764669,0.0562749830591414,0.2372234875789947,0.0691280832397978,0.0059938060153833,90,810
103,GRF-ablation(wpn=128),128.0,21.82646021388166,0.064038347023408,0.253057991423721,0.1826105705840643,0.0092946024830672,90,810
103,GRF(wpn=256),256.0,16.494860227670088,0.0559699148531442,0.2365796163094874,0.0894809898363932,0.0060797616836851,90,810
103,GRF-ablation(wpn=256),256.0,21.456892648448843,0.0644600507511713,0.2538898397950798,0.206314242860409,0.0091510779248805,90,810
103,GRF(wpn=512),512.0,20.97691988047876,0.060262502083696,0.2454842196225574,0.1773256311405083,0.0051361669878281,90,810
103,GRF-ablation(wpn=512),512.0,22.787981182653127,0.0686525933800043,0.2620163990669368,0.4424408009999356,0.0092361456936347,90,810
103,GRF(wpn=1024),1024.0,21.90670707144315,0.0597147162707035,0.2443659474450225,0.1602656774077826,0.0049762968807552,90,810
103,GRF-ablation(wpn=1024),1024.0,23.07220058007094,0.0675914396142506,0.2599835371985131,0.4148537467486138,0.0091329249236619,90,810
103,GRF(wpn=2048),2048.0,23.03803088104384,0.0626139262144873,0.2502277486900431,0.2934492259992489,0.0052580760828515,90,810
103,GRF-ablation(wpn=2048),2048.0,18.982120513547383,0.0645577684740865,0.2540822081021938,0.1391681209532502,0.0091785511342848,90,810
103,GRF(wpn=4096),4096.0,26.518619538864385,0.0646875673622762,0.2543375067941735,0.4815544698754573,0.0044755266719988,90,810
103,GRF-ablation(wpn=4096),4096.0,23.43006435769364,0.0682203960205153,0.2611903444243592,0.4183708212138448,0.0090216158317476,90,810
