n_nodes,n_edges,seed,sparse_rw_time,dense_rw_time,sparse_size_mb,dense_size_mb,sparse_dense_equiv_mb,compression_ratio,time_speedup,sparse_file_size_mb,dense_file_size_mb,sparse_total_nnz,sparse_avg_nnz_per_matrix,graph_sparsity,step_matrix_sparsity,run_dense,is_feasible,has_dense_data
1024,1024,42,0.6069886684417725,3.9887444972991943,0.140625,24.0,24.0,170.66666666666666,6.571365669047624,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,43,0.5493619441986084,4.488318681716919,0.140625,24.0,24.0,170.66666666666666,8.170057516933275,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,44,0.5369629859924316,4.454556465148926,0.140625,24.0,24.0,170.66666666666666,8.295835246289604,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,45,0.5345573425292969,4.386065244674683,0.140625,24.0,24.0,170.66666666666666,8.205041621768203,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
1024,1024,46,0.5222625732421875,4.352012395858765,0.140625,24.0,24.0,170.66666666666666,8.332996884769335,0.11792850494384766,24.000280380249023,9216,3072.0,0.001953125,0.0029296875,True,True,True
2048,2048,42,1.0684442520141602,10.408985137939453,0.28125,96.0,96.0,341.3333333333333,9.742188343769106,0.23513317108154297,96.00028038024902,18432,6144.0,0.0009765625,0.00146484375,True,True,True
2048,2048,43,0.9602217674255371,10.573038578033447,0.28125,96.0,96.0,341.3333333333333,11.01103821712036,0.23513317108154297,96.00028038024902,18432,6144.0,0.0009765625,0.00146484375,True,True,True
2048,2048,44,0.9610588550567627,10.638437271118164,0.28125,96.0,96.0,341.3333333333333,11.069496124136778,0.23513317108154297,96.00028038024902,18432,6144.0,0.0009765625,0.00146484375,True,True,True
2048,2048,45,0.9829785823822021,10.64977240562439,0.2812347412109375,96.0,96.0,341.3518528566003,10.834185603327358,0.2351217269897461,96.00028038024902,18431,6143.666666666667,0.0009765625,0.0014647642771402996,True,True,True
2048,2048,46,0.9747827053070068,10.462255477905273,0.2812347412109375,96.0,96.0,341.3518528566003,10.732910443471805,0.2351217269897461,96.00028038024902,18431,6143.666666666667,0.0009765625,0.0014647642771402996,True,True,True
4096,4096,42,1.811527967453003,33.63219451904297,0.5625,384.0,384.0,682.6666666666666,18.565650171180977,0.4695253372192383,384.000280380249,36864,12288.0,0.00048828125,0.000732421875,True,True,True
4096,4096,43,1.806992530822754,32.001469373703,0.5625,384.0,384.0,682.6666666666666,17.70979615457082,0.4695253372192383,384.000280380249,36864,12288.0,0.00048828125,0.000732421875,True,True,True
4096,4096,44,1.810727596282959,31.87679886817932,0.5624847412109375,384.0,384.0,682.6851856875458,17.604414343502388,0.4695138931274414,384.000280380249,36863,12287.666666666666,0.00048828125,0.0007324020067850748,True,True,True
4096,4096,45,1.8084754943847656,30.519970655441284,0.562469482421875,384.0,384.0,682.7037057132006,16.876076424703797,0.46950244903564453,384.000280380249,36862,12287.333333333334,0.00048828125,0.0007323821385701498,True,True,True
4096,4096,46,1.8258931636810303,30.714062213897705,0.562469482421875,384.0,384.0,682.7037057132006,16.82139066229793,0.46950244903564453,384.000280380249,36862,12287.333333333334,0.00048828125,0.0007323821385701498,True,True,True
8192,8192,42,3.5517780780792236,108.33483171463013,1.1249847412109375,1536.0,1536.0,1365.3518521030287,30.501576768900165,0.9382724761962891,1536.000280380249,73727,24575.666666666668,0.000244140625,0.00036620597044626874,True,True,True
8192,8192,43,3.5491552352905273,104.0438883304596,1.1249847412109375,1536.0,1536.0,1365.3518521030287,29.31511343767491,0.9382724761962891,1536.000280380249,73727,24575.666666666668,0.000244140625,0.00036620597044626874,True,True,True
8192,8192,44,3.5951573848724365,104.78529143333435,1.1249542236328125,1536.0,1536.0,1365.3888911495421,29.14623206045049,0.9382495880126953,1536.000280380249,73725,24575.0,0.000244140625,0.00036619603633880615,True,True,True
8192,8192,45,3.4991211891174316,103.35615754127502,1.1249542236328125,1536.0,1536.0,1365.3888911495421,29.537747324305766,0.9382495880126953,1536.000280380249,73725,24575.0,0.000244140625,0.00036619603633880615,True,True,True
8192,8192,46,3.520473003387451,103.67329216003418,1.1249542236328125,1536.0,1536.0,1365.3888911495421,29.44868262312428,0.9382495880126953,1536.000280380249,73725,24575.0,0.000244140625,0.00036619603633880615,True,True,True
