iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_std,batch_max,algorithm,bo_seed,bo_run,data_seed,ground_truth_best,n_nodes,batch_size,retrain_interval,graph_type
9,1.8848904728742433,173838,0.3405554817543974,1000,-0.046743154768744445,1.421269993275301,1.8326164503516595,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
10,1.8848904728742433,173838,0.3405554817543974,1100,-0.07490602132774726,1.4946045380169888,1.8474790626329867,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
11,1.8848904728742433,173838,0.3405554817543974,1200,-0.10276684039591906,1.4723335744210369,1.845984803820512,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
12,1.8848904728742433,173838,0.3405554817543974,1300,0.3818550405511762,1.301756983095457,1.8398329610217428,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
13,1.8849285310007309,143469,0.3405174236279098,1400,0.051434399388304214,1.4451955106900016,1.8849285310007309,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
14,1.8849285310007309,143469,0.3405174236279098,1500,0.17448546296306516,1.3649003007455287,1.8724940806241095,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
15,1.9252053275861274,124925,0.3002406270425133,1600,0.018296637101980526,1.5437920686607618,1.9252053275861274,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
16,1.9252053275861274,124925,0.3002406270425133,1700,0.12302806371295827,1.4348167357288817,1.9181786648669115,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
17,1.9252053275861274,124925,0.3002406270425133,1800,-0.06285787672120575,1.4862810008542875,1.859215874099374,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
18,1.9252053275861274,124925,0.3002406270425133,1900,0.1284188561326953,1.4664994376988363,1.905750066427581,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
19,1.9704329173613875,177226,0.2550130372672532,2000,0.2234206971573932,1.3475912003819448,1.9704329173613875,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
20,1.9704329173613875,177226,0.2550130372672532,2100,0.11088029102790677,1.480213583078211,1.8191292123683866,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
21,1.9704329173613875,177226,0.2550130372672532,2200,-0.017008458716469804,1.5726849630819357,1.8339343232131318,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
22,1.9704329173613875,177226,0.2550130372672532,2300,0.11020079518845095,1.3831232331071617,1.854365566769267,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
23,1.9704329173613875,177226,0.2550130372672532,2400,-0.01366595740748736,1.3778190877830891,1.797031909169641,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
24,1.9704329173613875,177226,0.2550130372672532,2500,-0.14707120105419214,1.4277521070209414,1.7504318770874554,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
25,1.9704329173613875,177226,0.2550130372672532,2600,-0.09514781017825541,1.4864445474579806,1.91710982227094,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
26,1.9704329173613875,177226,0.2550130372672532,2700,0.066586000295365,1.4642532602827123,1.8656636959343476,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
27,1.9704329173613875,177226,0.2550130372672532,2800,-0.07035816081232657,1.5640433925121802,1.8583139345421542,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
28,1.9704329173613875,177226,0.2550130372672532,2900,0.212370141351283,1.3923640535961483,1.9335052112545352,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
29,1.9704329173613875,177226,0.2550130372672532,3000,-0.12284320194664644,1.521345142967551,1.8383680298242548,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
30,1.9704329173613875,177226,0.2550130372672532,3100,-0.2293897459249025,1.538983745158014,1.8183447416735963,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
31,1.9704329173613875,177226,0.2550130372672532,3200,-0.09835702298792057,1.4974431082597572,1.9064721256076282,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
32,1.9704329173613875,177226,0.2550130372672532,3300,0.18419150828462139,1.4977998463707665,1.8652604548007223,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
33,1.9704329173613875,177226,0.2550130372672532,3400,-0.008551842337610577,1.3689158901954825,1.8063531643937583,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
34,1.9704329173613875,177226,0.2550130372672532,3500,0.112432044836881,1.512658464078913,1.9055074745642342,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
35,1.9704329173613875,177226,0.2550130372672532,3600,-0.1299797351171787,1.5388186734837483,1.791029415473032,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
36,1.9704329173613875,177226,0.2550130372672532,3700,0.1699711872136722,1.3741704308049505,1.8759161118100833,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
37,1.9704329173613875,177226,0.2550130372672532,3800,0.05587533753510807,1.4967496875646726,1.9095982464391796,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
38,1.9704329173613875,177226,0.2550130372672532,3900,-0.2235374884630007,1.4296421966225983,1.863290160218985,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
39,1.9704329173613875,177226,0.2550130372672532,4000,-0.03968834047901348,1.3999019206582015,1.9124870311054905,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
40,1.9704329173613875,177226,0.2550130372672532,4100,-0.06916418412063849,1.519603950281737,1.9421673814423586,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
41,1.9704329173613875,177226,0.2550130372672532,4200,-0.3152119933667162,1.5041359914280943,1.819424131470462,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
42,1.9704329173613875,177226,0.2550130372672532,4300,0.11078126269748907,1.3926315099219313,1.764888313011508,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
43,1.9704329173613875,177226,0.2550130372672532,4400,0.04523517445966352,1.4435668720723582,1.831465952737531,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
44,1.9704329173613875,177226,0.2550130372672532,4500,0.10003150791206743,1.3800951484503146,1.73547947193291,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
45,1.9704329173613875,177226,0.2550130372672532,4600,-0.004172530909833132,1.4585737454117202,1.932751348942144,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
46,1.9704329173613875,177226,0.2550130372672532,4700,0.035542944132031636,1.4470603052626518,1.8815988311358092,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
47,1.9704329173613875,177226,0.2550130372672532,4800,-0.0012910414468184617,1.4826034645404291,1.8379800276187437,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
48,1.9704329173613875,177226,0.2550130372672532,4900,0.002184088893958025,1.3623997583483625,1.865118805543457,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
49,1.9704329173613875,177226,0.2550130372672532,5000,-0.0010244003501747212,1.473245431570701,1.8759439479032227,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
50,1.9704329173613875,177226,0.2550130372672532,5100,-0.16287823648281288,1.515159393461786,1.8429580228484532,random_search,110,2,42,2.2254459546286407,1000000,100,1000,circle
1,1.8543073876125613,184106,0.3711385670160794,200,0.10572002174465758,1.4551289439510056,1.8543073876125613,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
2,1.910408102640572,139536,0.3150378519880688,300,0.1312445092109275,1.4706814047426662,1.910408102640572,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
3,1.910408102640572,139536,0.3150378519880688,400,-0.03379872004442839,1.4914328235242003,1.859386685674001,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
4,1.910408102640572,139536,0.3150378519880688,500,0.03268144570792876,1.401647225073914,1.8017189866760686,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
5,1.910408102640572,139536,0.3150378519880688,600,-0.2004141796848234,1.5031462208632793,1.8119295627691943,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
6,1.910408102640572,139536,0.3150378519880688,700,0.11650908228839761,1.4461553017391913,1.8462780314615992,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
7,1.910408102640572,139536,0.3150378519880688,800,-0.12929033357997552,1.5049597601565166,1.7422309138825263,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
8,1.910408102640572,139536,0.3150378519880688,900,-0.1437703600287672,1.4919448280467513,1.7707154328124484,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
9,1.910408102640572,139536,0.3150378519880688,1000,0.1119808418331957,1.5481621641675567,1.8094637670188578,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
10,1.910408102640572,139536,0.3150378519880688,1100,0.13176107714063007,1.459972675892893,1.8533245246253414,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
11,1.910408102640572,139536,0.3150378519880688,1200,-0.3240233196210185,1.4758187979155735,1.783768061702335,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
12,1.910408102640572,139536,0.3150378519880688,1300,0.09001573624982148,1.5088628012395313,1.8555557109612764,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
13,1.910408102640572,139536,0.3150378519880688,1400,0.16904946460466203,1.3876831470197784,1.8435766878842503,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
14,1.910408102640572,139536,0.3150378519880688,1500,-0.00328580602972004,1.443274244561257,1.8133628837145919,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
15,1.9294566030189086,134541,0.29598935160973205,1600,-0.27327135240340483,1.4130124602087624,1.9294566030189086,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
16,1.9294566030189086,134541,0.29598935160973205,1700,0.04586870247614363,1.406798465200437,1.825796532565515,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
17,1.9294566030189086,134541,0.29598935160973205,1800,-0.0005695069396733987,1.5049113398867646,1.9043421306374126,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
18,1.9294566030189086,134541,0.29598935160973205,1900,0.13285139384480257,1.4113109386725424,1.7660069281626778,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
19,1.9294566030189086,134541,0.29598935160973205,2000,-0.1456793880381907,1.4417122409822838,1.8453519426266156,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
20,1.9294566030189086,134541,0.29598935160973205,2100,0.021822501683853288,1.494751769591721,1.8874956945450554,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
21,1.9294566030189086,134541,0.29598935160973205,2200,0.02327971899486504,1.4642286719368536,1.8547110446892816,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
22,2.0092315274499044,148652,0.2162144271787363,2300,-0.3052129554259903,1.5777806446398488,2.0092315274499044,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
23,2.0092315274499044,148652,0.2162144271787363,2400,-0.0009041071605901729,1.4105894149635296,1.8942955161378663,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
24,2.0092315274499044,148652,0.2162144271787363,2500,-0.1509419045617641,1.4833270990222145,1.949342693157754,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
25,2.0092315274499044,148652,0.2162144271787363,2600,-0.03385133744372527,1.4321432103068819,1.8501677698763923,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
26,2.0092315274499044,148652,0.2162144271787363,2700,-0.0014546914107295182,1.4853207691625174,1.8416377703219602,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
27,2.0092315274499044,148652,0.2162144271787363,2800,0.3522244073357566,1.2780405699099793,1.874719713718883,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
28,2.0092315274499044,148652,0.2162144271787363,2900,-0.2508017512660923,1.4288924899446946,1.8948907355659967,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
29,2.0092315274499044,148652,0.2162144271787363,3000,0.1515704297885449,1.4700114441975791,1.8796905636386811,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
30,2.0092315274499044,148652,0.2162144271787363,3100,-0.16483658846892438,1.5311270876842076,1.873344653669637,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
31,2.0092315274499044,148652,0.2162144271787363,3200,0.19716579904889106,1.3443152011205817,1.8459164116545548,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
32,2.0092315274499044,148652,0.2162144271787363,3300,0.11077913795441877,1.5549037854622008,1.8345306017229972,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
33,2.0092315274499044,148652,0.2162144271787363,3400,0.07832815472658065,1.3977413522903785,1.9392417826460806,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
34,2.0092315274499044,148652,0.2162144271787363,3500,0.14711417864832704,1.5277341167929985,1.928947510994998,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
35,2.0092315274499044,148652,0.2162144271787363,3600,-0.10094832406513785,1.5741330278845047,1.756558285679607,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
36,2.0092315274499044,148652,0.2162144271787363,3700,-0.047096026540337455,1.5970313957707387,1.9826228959064063,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
37,2.0092315274499044,148652,0.2162144271787363,3800,-0.06847693390768533,1.534943053354885,1.954507967904599,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
38,2.0092315274499044,148652,0.2162144271787363,3900,0.04554320015597558,1.4865259320317568,1.847413821683687,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
39,2.0092315274499044,148652,0.2162144271787363,4000,-0.09403163483113965,1.53914398193951,1.8869184259922562,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
40,2.0092315274499044,148652,0.2162144271787363,4100,0.010092158176489613,1.4831470355221363,1.881357420473111,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
41,2.0092315274499044,148652,0.2162144271787363,4200,-0.029970038169539647,1.499908879728257,1.8887839138229483,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
42,2.0092315274499044,148652,0.2162144271787363,4300,0.05726556428431137,1.4111716961473164,1.7696630800791753,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
43,2.0092315274499044,148652,0.2162144271787363,4400,0.12277911677553888,1.5069741852206728,1.8201241772841148,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
44,2.0092315274499044,148652,0.2162144271787363,4500,0.012073697797835254,1.4657749131939524,1.734790249729305,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
45,2.0092315274499044,148652,0.2162144271787363,4600,0.12828480695327182,1.3765588940639506,1.812939089006047,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
46,2.0092315274499044,148652,0.2162144271787363,4700,-0.032353341863313914,1.3526779446556574,1.837359943180749,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
47,2.0092315274499044,148652,0.2162144271787363,4800,-0.08931890842898756,1.568897112827265,1.938697839118234,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
48,2.0092315274499044,148652,0.2162144271787363,4900,0.1987759426536951,1.4822667683342536,1.8702374333758978,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
49,2.0092315274499044,148652,0.2162144271787363,5000,0.21683325382654822,1.4131978666009042,1.945394420167849,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
50,2.0092315274499044,148652,0.2162144271787363,5100,-0.03110531269362771,1.4790248293350607,1.8154114321488046,random_search,120,3,42,2.2254459546286407,1000000,100,1000,circle
1,1.8824567075417815,126053,0.3429892470868592,200,0.22444988112596218,1.4227859343707827,1.8824567075417815,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
2,1.9125390803666416,171990,0.31290687426199915,300,-0.22973145428977726,1.4853905395694922,1.9125390803666416,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
3,1.9125390803666416,171990,0.31290687426199915,400,0.023073553425164917,1.5281637562469452,1.8595513753743629,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
4,1.9125390803666416,171990,0.31290687426199915,500,0.18466240080266125,1.4311816802698747,1.8080349579126014,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
5,1.9125390803666416,171990,0.31290687426199915,600,-0.01403734563085634,1.4098816011034727,1.890562420314342,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
6,1.9125390803666416,171990,0.31290687426199915,700,0.02285984595136995,1.5568980938409127,1.8626762271805808,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
7,1.9125390803666416,171990,0.31290687426199915,800,-0.14546568334444065,1.5234907242188307,1.8738669075953955,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
8,1.9125390803666416,171990,0.31290687426199915,900,-0.05241408384040968,1.4704876379665033,1.838439675317891,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
9,1.9125390803666416,171990,0.31290687426199915,1000,-0.03624128821602477,1.5139920340080328,1.8791858741194272,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
10,1.9125390803666416,171990,0.31290687426199915,1100,0.011821985727978377,1.4492287004660402,1.8459224904296663,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
11,1.9125390803666416,171990,0.31290687426199915,1200,-0.22551274704618646,1.5899235849324382,1.8701484866647444,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
12,1.9958125587778817,80668,0.22963339585075904,1300,0.27233718165431453,1.4042399394058116,1.9958125587778817,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
13,1.9958125587778817,80668,0.22963339585075904,1400,-0.14469465127204612,1.455162141847741,1.8675320984658934,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
14,1.9958125587778817,80668,0.22963339585075904,1500,-0.09354711788098496,1.5609534551946571,1.9133885579547512,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
15,1.9958125587778817,80668,0.22963339585075904,1600,0.025069861759261625,1.4550560806236021,1.9097649498167582,random_search,130,4,42,2.2254459546286407,1000000,100,1000,circle
