iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_std,batch_max,algorithm,bo_seed,bo_run,data_seed,ground_truth_best,n_nodes,batch_size,retrain_interval,graph_type
16,11.745563107217903,436677,0.2331813756165957,17000,2.3653660118703437,2.083865701805253,11.152166197630606,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
17,11.745563107217903,436677,0.2331813756165957,18000,2.229189541734362,2.068512337592211,11.456722527140183,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
18,11.745563107217903,436677,0.2331813756165957,19000,2.3241343275336557,2.066576914574944,11.439363596724892,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
19,11.745563107217903,436677,0.2331813756165957,20000,2.1649221362726485,2.006216159734741,11.525392371761395,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
20,11.745563107217903,436677,0.2331813756165957,21000,2.2217804785551882,2.104261038630841,10.79795103208978,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
21,11.774249858185765,440667,0.20449462464873314,22000,2.1679290711673267,1.9822832182412768,11.774249858185765,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
22,11.774249858185765,440667,0.20449462464873314,23000,2.320734041737106,2.1051443851635594,11.424639963528136,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
23,11.78695796737014,441671,0.19178651546435788,24000,2.2804848211239594,2.074789299946787,11.78695796737014,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
24,11.78695796737014,441671,0.19178651546435788,25000,2.1876689368114977,2.081460641988084,11.739638198228457,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
25,11.78695796737014,441671,0.19178651546435788,26000,2.34665163454637,2.1133401652285597,11.571703937674643,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
26,11.78695796737014,441671,0.19178651546435788,27000,2.3337744743504047,2.0493322518423276,10.93083862180567,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
27,11.78695796737014,441671,0.19178651546435788,28000,2.3208104493539277,2.1258917290225283,11.70835333506585,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
28,11.78695796737014,441671,0.19178651546435788,29000,2.3322556555804033,2.1595506082891642,11.573553830538675,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
29,11.78695796737014,441671,0.19178651546435788,30000,2.3589302612693537,2.165420509876949,11.589166033810423,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
30,11.78695796737014,441671,0.19178651546435788,31000,2.2465201664187164,2.0258463837720404,11.645705210868757,random_search,100,1,42,11.978744482834498,1000000,1000,10000,grid_multimodal
1,11.707622528076172,445676,0.27112195475832657,2000,2.343070214684588,2.1172293915234923,11.653398149023298,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
2,11.707622528076172,445676,0.27112195475832657,3000,2.4022214392248005,2.146174508361431,11.517066273327199,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
3,11.707622528076172,445676,0.27112195475832657,4000,2.2212331799750515,1.9901853258938267,11.123845994423133,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
4,11.724129788375594,436669,0.2546146944589047,5000,2.320893181123888,2.203744387972577,11.724129788375594,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
5,11.724129788375594,436669,0.2546146944589047,6000,2.306482970774489,2.1207674069840845,11.65601543795968,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
6,11.724129788375594,436669,0.2546146944589047,7000,2.2434102184758995,2.0545490979542382,11.645705210868757,random_search,110,2,42,11.978744482834498,1000000,1000,10000,grid_multimodal
