iteration,best_value,best_point,regret,dataset_size,batch_mean,batch_std,batch_max,algorithm,bo_seed,bo_run,data_seed,ground_truth_best,n_nodes,batch_size,retrain_interval,graph_type
1,2.9877848666535316,499490,0.32491906273357607,200,-0.11261744112602717,1.0984638333769106,2.9877848666535316,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
2,3.0020297268569016,517501,0.31067420253020606,300,0.12608687694164564,0.9506339154409456,3.0020297268569016,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
3,3.0020297268569016,517501,0.31067420253020606,400,-0.08796145313835214,1.0361863883475821,1.8240513435833767,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
4,3.0020297268569016,517501,0.31067420253020606,500,0.0077684223884182104,1.0465371154379792,2.7514074789650045,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
5,3.0020297268569016,517501,0.31067420253020606,600,0.05456942428869579,0.9658054584905498,1.7615288969930232,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
6,3.0239289988526914,493511,0.2887749305344163,700,0.17894103836124614,1.0190943312470628,3.0239289988526914,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
7,3.0239289988526914,493511,0.2887749305344163,800,0.14002309282655553,0.9745927381382685,2.6685539891068846,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
8,3.0239289988526914,493511,0.2887749305344163,900,0.29276422026764026,0.997039330626046,2.662963938939816,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
9,3.0239289988526914,493511,0.2887749305344163,1000,0.10297314365269677,0.9599152149989406,1.947439579248086,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
10,3.0239289988526914,493511,0.2887749305344163,1100,0.006970430951958,0.9616952649387652,1.8955340291493483,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
11,3.0239289988526914,493511,0.2887749305344163,1200,0.10335818857981506,1.02793950086249,3.0063728369097347,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
12,3.0239289988526914,493511,0.2887749305344163,1300,-0.00976495057850668,1.1114095439063503,2.447007469610694,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
13,3.0239289988526914,493511,0.2887749305344163,1400,0.009314940746852912,1.0539966791112805,2.95928790727742,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
14,3.0239289988526914,493511,0.2887749305344163,1500,-0.01634801459976712,0.9957618418295314,1.9729815029344444,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
15,3.0239289988526914,493511,0.2887749305344163,1600,-0.11371096319028133,1.0082752028455324,1.7894617371582127,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
16,3.0239289988526914,493511,0.2887749305344163,1700,0.26767741471622464,1.0168528585466647,2.767605851728301,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
17,3.0239289988526914,493511,0.2887749305344163,1800,0.1251428308911211,0.9997734954611035,2.1834172808957395,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
18,3.0239289988526914,493511,0.2887749305344163,1900,0.19506413562586186,1.0133651639608834,2.027374701807292,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
19,3.0239289988526914,493511,0.2887749305344163,2000,0.018948161571040276,0.9139731602890451,1.6529090408403053,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
20,3.0239289988526914,493511,0.2887749305344163,2100,-0.08968744813125065,0.9503768431052143,1.7713110212078453,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
21,3.0239289988526914,493511,0.2887749305344163,2200,0.035496442743381,1.0140967111802999,1.8101419375040635,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
22,3.0239289988526914,493511,0.2887749305344163,2300,0.14913538818437802,1.0735895448030444,2.699447157267833,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
23,3.0239289988526914,493511,0.2887749305344163,2400,0.007796557485360558,1.026093587972144,2.3238667598699094,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
24,3.0239289988526914,493511,0.2887749305344163,2500,-0.17981349711631267,0.9882093113018259,1.8783449428178354,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
25,3.0239289988526914,493511,0.2887749305344163,2600,0.08098198714739561,0.9574268515345216,2.6465986900838874,random_search,100,1,42,3.3127039293871077,1000000,100,1000,grid
