seed,model,walks_per_node,lml,rmse,nlpd,beta,sigma_f,variance
1115,GRF,1,-353.0954406296592,14.978843964081417,95.57233868080539,0.4052205936336374,0.5664380467719996,0.7463008776790518
1115,GRF,2,-351.2735225158887,15.124928417847348,96.19028800810186,0.18329698649911,1.0844309986099787,2.173717624769696e-06
1115,GRF,4,-353.48668252134684,15.247349398455288,97.27440812956485,0.7572214377073315,0.5453524806610899,0.8025159711474439
1115,GRF,8,-354.7346339000306,15.314859645333952,97.26929801937736,6.789628834068869,1.4736740001805966e-05,1.0000000581029735
1115,GRF,16,-354.73463404290897,15.314859480944053,97.26914330267883,3.0883589897894828,0.0001606214871207065,0.9999915548526541
1115,GRF,32,-350.05541054877756,14.335050974005172,96.04424731602244,0.8427240498634411,1.1152496082371148,0.3571335623758236
1115,GRF,64,-351.5749665848801,14.456521223525591,91.10411247594294,0.5285495572128597,1.2477695831929125,5.617021036965647e-06
1115,GRF,128,-351.51844597796236,14.224419854132304,92.9284026370573,1.09321616971061,1.090969764513392,0.4615957866527674
1115,GRF,256,-350.2504393915777,14.035130050691203,91.37597586626283,1.1210650371553155,1.230494492437502,0.3277782617334836
1115,GRF,512,-348.5644815140403,13.615744628993497,88.01834771698915,1.8317938587327054,1.2133643754773413,0.47964873548656634
1115,GRF,1024,-348.4843010561634,13.122918376977788,88.60606441073978,1.9659511874000561,1.2806921829157638,0.4164726989138406
1115,GRF,2048,-348.36242855189454,13.393681466201746,87.38682355401266,2.0129107539176876,1.2911901987505545,0.40307951789193863
1115,GRF,4096,-349.05778792218973,13.334875893019186,86.47287558122986,1.938493432088856,1.2711079426822702,0.44048779852389214
1115,GRF,8192,-347.63011946728676,13.076093838203914,85.88921351162433,2.054414422896871,1.3518869737358448,0.35497990605419677
